source,year,month,main_item,item,amount_thousand_try
expense_detail,2015,12,4. Cari Transferler,4. Cari Transferler,16569542.0
expense_detail,2015,1,4. Cari Transferler,KİT Görevlendirme Giderleri,0.0
expense_detail,2015,2,4. Cari Transferler,KİT Görevlendirme Giderleri,231111.0
expense_detail,2015,3,4. Cari Transferler,KİT Görevlendirme Giderleri,45057.0
expense_detail,2015,4,4. Cari Transferler,KİT Görevlendirme Giderleri,80170.0
expense_detail,2015,5,4. Cari Transferler,KİT Görevlendirme Giderleri,113006.0
expense_detail,2015,6,4. Cari Transferler,KİT Görevlendirme Giderleri,34719.0
expense_detail,2015,7,4. Cari Transferler,KİT Görevlendirme Giderleri,375000.0
expense_detail,2015,8,4. Cari Transferler,KİT Görevlendirme Giderleri,369895.0
expense_detail,2015,9,4. Cari Transferler,KİT Görevlendirme Giderleri,0.0
expense_detail,2015,10,4. Cari Transferler,KİT Görevlendirme Giderleri,425014.0
expense_detail,2015,11,4. Cari Transferler,KİT Görevlendirme Giderleri,117572.0
expense_detail,2015,12,4. Cari Transferler,KİT Görevlendirme Giderleri,522891.0
expense_detail,2015,1,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,173819.0
expense_detail,2015,2,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,34461.0
expense_detail,2015,3,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,54497.0
expense_detail,2015,4,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,66920.0
expense_detail,2015,5,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,81311.0
expense_detail,2015,6,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,88039.0
expense_detail,2015,7,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,111333.0
expense_detail,2015,8,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,96172.0
expense_detail,2015,9,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,135082.0
expense_detail,2015,10,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,162203.0
expense_detail,2015,11,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,174990.0
expense_detail,2015,12,4. Cari Transferler,Ziraat Bankası-Tarımsal Üreticilere Kredi Faiz Desteği,188165.0
expense_detail,2015,1,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,4329488.0
expense_detail,2015,2,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,2603111.0
expense_detail,2015,3,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,2724520.0
expense_detail,2015,4,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,2585262.0
expense_detail,2015,5,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3624685.0
expense_detail,2015,6,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3197046.0
expense_detail,2015,7,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3771887.0
expense_detail,2015,8,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3288714.0
expense_detail,2015,9,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,2785842.0
expense_detail,2015,10,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,2774561.0
expense_detail,2015,11,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3447166.0
expense_detail,2015,12,4. Cari Transferler,-Devlet Sosyal Güvenlik Katkısı,3007799.0
expense_detail,2015,1,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),91832.0
expense_detail,2015,2,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),374680.0
expense_detail,2015,3,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),305564.0
expense_detail,2015,4,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),402581.0
expense_detail,2015,5,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),417123.0
expense_detail,2015,6,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),459716.0
expense_detail,2015,7,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),303888.0
expense_detail,2015,8,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),323330.0
expense_detail,2015,9,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),740363.0
expense_detail,2015,10,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),427776.0
expense_detail,2015,11,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),628650.0
expense_detail,2015,12,4. Cari Transferler,-Faturalı Ödemeler (Görev Zararı),607477.0
expense_detail,2015,1,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),365941.0
expense_detail,2015,2,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),654806.0
expense_detail,2015,3,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),498301.0
expense_detail,2015,4,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),539180.0
expense_detail,2015,5,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),506139.0
expense_detail,2015,6,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),505984.0
expense_detail,2015,7,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),544281.0
expense_detail,2015,8,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),548928.0
expense_detail,2015,9,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),541088.0
expense_detail,2015,10,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),597473.0
expense_detail,2015,11,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),551936.0
expense_detail,2015,12,4. Cari Transferler,-Emeklilere Ek Ödemeler (Görev Zararı),552643.0
expense_detail,2015,1,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,2,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),350000.0
expense_detail,2015,3,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,4,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),2200000.0
expense_detail,2015,5,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,6,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,7,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),3900000.0
expense_detail,2015,8,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),1435654.0
expense_detail,2015,9,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),4400000.0
expense_detail,2015,10,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,11,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,12,4. Cari Transferler,-Sosyal Güvenlik Açık Finansmanı (Hazine Yardımı),0.0
expense_detail,2015,1,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,111500.0
expense_detail,2015,2,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,2078900.0
expense_detail,2015,3,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,241198.0
expense_detail,2015,4,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,2267017.0
expense_detail,2015,5,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,2228690.0
expense_detail,2015,6,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,302322.0
expense_detail,2015,7,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,60745.0
expense_detail,2015,8,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,674893.0
expense_detail,2015,9,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,478985.0
expense_detail,2015,10,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,414081.0
expense_detail,2015,11,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,95234.0
expense_detail,2015,12,4. Cari Transferler,e) Tarımsal Destekleme Ödemeleri,1017603.0
expense_detail,2015,1,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,0.0
expense_detail,2015,2,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,206566.0
expense_detail,2015,3,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,378720.0
expense_detail,2015,4,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,210279.0
expense_detail,2015,5,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,207022.0
expense_detail,2015,6,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,190182.0
expense_detail,2015,7,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,211164.0
expense_detail,2015,8,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,200990.0
expense_detail,2015,9,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,207924.0
expense_detail,2015,10,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,199271.0
expense_detail,2015,11,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,201371.0
expense_detail,2015,12,4. Cari Transferler,Bireysel Emeklilik Devlet Katkısı,213494.0
expense_detail,2015,1,4. Cari Transferler,g) Sosyal Amaçlı Transferler,357582.0
expense_detail,2015,2,4. Cari Transferler,g) Sosyal Amaçlı Transferler,1324813.0
expense_detail,2015,3,4. Cari Transferler,g) Sosyal Amaçlı Transferler,379844.0
expense_detail,2015,4,4. Cari Transferler,g) Sosyal Amaçlı Transferler,380529.0
expense_detail,2015,5,4. Cari Transferler,g) Sosyal Amaçlı Transferler,1389651.0
expense_detail,2015,6,4. Cari Transferler,g) Sosyal Amaçlı Transferler,384404.0
expense_detail,2015,7,4. Cari Transferler,g) Sosyal Amaçlı Transferler,430366.0
expense_detail,2015,8,4. Cari Transferler,g) Sosyal Amaçlı Transferler,452258.0
expense_detail,2015,9,4. Cari Transferler,g) Sosyal Amaçlı Transferler,1565028.0
expense_detail,2015,10,4. Cari Transferler,g) Sosyal Amaçlı Transferler,449126.0
expense_detail,2015,11,4. Cari Transferler,g) Sosyal Amaçlı Transferler,1515918.0
expense_detail,2015,12,4. Cari Transferler,g) Sosyal Amaçlı Transferler,459883.0
expense_detail,2015,1,4. Cari Transferler,-Büyükşehir Belediyelerine,1510663.0
expense_detail,2015,2,4. Cari Transferler,-Büyükşehir Belediyelerine,1764240.0
expense_detail,2015,3,4. Cari Transferler,-Büyükşehir Belediyelerine,1747002.0
expense_detail,2015,4,4. Cari Transferler,-Büyükşehir Belediyelerine,1328490.0
expense_detail,2015,5,4. Cari Transferler,-Büyükşehir Belediyelerine,1579495.0
expense_detail,2015,6,4. Cari Transferler,-Büyükşehir Belediyelerine,1822301.0
expense_detail,2015,7,4. Cari Transferler,-Büyükşehir Belediyelerine,1458745.0
expense_detail,2015,8,4. Cari Transferler,-Büyükşehir Belediyelerine,1780868.0
expense_detail,2015,9,4. Cari Transferler,-Büyükşehir Belediyelerine,1883994.0
expense_detail,2015,10,4. Cari Transferler,-Büyükşehir Belediyelerine,1388400.0
expense_detail,2015,11,4. Cari Transferler,-Büyükşehir Belediyelerine,1630148.0
expense_detail,2015,12,4. Cari Transferler,-Büyükşehir Belediyelerine,1986103.0
expense_detail,2015,1,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1384808.0
expense_detail,2015,2,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1569383.0
expense_detail,2015,3,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1557571.0
expense_detail,2015,4,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1205819.0
expense_detail,2015,5,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1436088.0
expense_detail,2015,6,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1629613.0
expense_detail,2015,7,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1360872.0
expense_detail,2015,8,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1623206.0
expense_detail,2015,9,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1712827.0
expense_detail,2015,10,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1329402.0
expense_detail,2015,11,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1578135.0
expense_detail,2015,12,4. Cari Transferler,-Büyükşehir İlçe Belediyelerine,1773350.0
expense_detail,2015,1,4. Cari Transferler,-Diğer Belediyelere,461603.0
expense_detail,2015,2,4. Cari Transferler,-Diğer Belediyelere,523128.0
expense_detail,2015,3,4. Cari Transferler,-Diğer Belediyelere,519190.0
expense_detail,2015,4,4. Cari Transferler,-Diğer Belediyelere,401940.0
expense_detail,2015,5,4. Cari Transferler,-Diğer Belediyelere,478696.0
expense_detail,2015,6,4. Cari Transferler,-Diğer Belediyelere,543204.0
expense_detail,2015,7,4. Cari Transferler,-Diğer Belediyelere,453624.0
expense_detail,2015,8,4. Cari Transferler,-Diğer Belediyelere,541069.0
expense_detail,2015,9,4. Cari Transferler,-Diğer Belediyelere,570942.0
expense_detail,2015,10,4. Cari Transferler,-Diğer Belediyelere,443134.0
expense_detail,2015,11,4. Cari Transferler,-Diğer Belediyelere,526045.0
expense_detail,2015,12,4. Cari Transferler,-Diğer Belediyelere,591116.0
expense_detail,2015,1,5. Sermaye Giderleri,5. Sermaye Giderleri,1784046.0
expense_detail,2015,2,5. Sermaye Giderleri,5. Sermaye Giderleri,2245604.0
expense_detail,2015,3,5. Sermaye Giderleri,5. Sermaye Giderleri,3232537.0
expense_detail,2015,4,5. Sermaye Giderleri,5. Sermaye Giderleri,2828190.0
expense_detail,2015,5,5. Sermaye Giderleri,5. Sermaye Giderleri,3497833.0
expense_detail,2015,6,5. Sermaye Giderleri,5. Sermaye Giderleri,3488709.0
expense_detail,2015,7,5. Sermaye Giderleri,5. Sermaye Giderleri,5432156.0
expense_detail,2015,8,5. Sermaye Giderleri,5. Sermaye Giderleri,2643079.0
expense_detail,2015,9,5. Sermaye Giderleri,5. Sermaye Giderleri,4782019.0
expense_detail,2015,10,5. Sermaye Giderleri,5. Sermaye Giderleri,3966670.0
expense_detail,2015,11,5. Sermaye Giderleri,5. Sermaye Giderleri,5247863.0
expense_detail,2015,12,5. Sermaye Giderleri,5. Sermaye Giderleri,18050423.0
expense_detail,2015,1,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,1618388.0
expense_detail,2015,2,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,1830484.0
expense_detail,2015,3,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,2484528.0
expense_detail,2015,4,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,1961524.0
expense_detail,2015,5,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,2555203.0
expense_detail,2015,6,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,2076190.0
expense_detail,2015,7,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,3994572.0
expense_detail,2015,8,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,1806621.0
expense_detail,2015,9,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,3576004.0
expense_detail,2015,10,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,2426468.0
expense_detail,2015,11,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,3684963.0
expense_detail,2015,12,5. Sermaye Giderleri,Gayrimenkul Sermaye Üretim Giderleri,12021655.0
expense_detail,2015,1,6. Sermaye Transferleri,6. Sermaye Transferleri,181817.0
expense_detail,2015,2,6. Sermaye Transferleri,6. Sermaye Transferleri,1191668.0
expense_detail,2015,3,6. Sermaye Transferleri,6. Sermaye Transferleri,420265.0
expense_detail,2015,4,6. Sermaye Transferleri,6. Sermaye Transferleri,400178.0
expense_detail,2015,5,6. Sermaye Transferleri,6. Sermaye Transferleri,616825.0
expense_detail,2015,6,6. Sermaye Transferleri,6. Sermaye Transferleri,859054.0
expense_detail,2015,7,6. Sermaye Transferleri,6. Sermaye Transferleri,613283.0
expense_detail,2015,8,6. Sermaye Transferleri,6. Sermaye Transferleri,761715.0
expense_detail,2015,9,6. Sermaye Transferleri,6. Sermaye Transferleri,508534.0
expense_detail,2015,10,6. Sermaye Transferleri,6. Sermaye Transferleri,950581.0
expense_detail,2015,11,6. Sermaye Transferleri,6. Sermaye Transferleri,845887.0
expense_detail,2015,12,6. Sermaye Transferleri,6. Sermaye Transferleri,3088419.0
expense_detail,2015,1,7. Borç Verme,7. Borç Verme,344888.0
expense_detail,2015,2,7. Borç Verme,7. Borç Verme,1990052.0
expense_detail,2015,3,7. Borç Verme,7. Borç Verme,2251141.0
expense_detail,2015,4,7. Borç Verme,7. Borç Verme,792278.0
expense_detail,2015,5,7. Borç Verme,7. Borç Verme,809219.0
expense_detail,2015,6,7. Borç Verme,7. Borç Verme,725951.0
expense_detail,2015,7,7. Borç Verme,7. Borç Verme,803501.0
expense_detail,2015,8,7. Borç Verme,7. Borç Verme,770735.0
expense_detail,2015,9,7. Borç Verme,7. Borç Verme,1188892.0
expense_detail,2015,10,7. Borç Verme,7. Borç Verme,556846.0
expense_detail,2015,11,7. Borç Verme,7. Borç Verme,568195.0
expense_detail,2015,12,7. Borç Verme,7. Borç Verme,531189.0
expense_detail,2015,1,7. Borç Verme,Öğrenim ve Harç Kredisi,300431.0
expense_detail,2015,2,7. Borç Verme,Öğrenim ve Harç Kredisi,353935.0
expense_detail,2015,3,7. Borç Verme,Öğrenim ve Harç Kredisi,332755.0
expense_detail,2015,4,7. Borç Verme,Öğrenim ve Harç Kredisi,328453.0
expense_detail,2015,5,7. Borç Verme,Öğrenim ve Harç Kredisi,327948.0
expense_detail,2015,6,7. Borç Verme,Öğrenim ve Harç Kredisi,327480.0
expense_detail,2015,7,7. Borç Verme,Öğrenim ve Harç Kredisi,325554.0
expense_detail,2015,8,7. Borç Verme,Öğrenim ve Harç Kredisi,318600.0
expense_detail,2015,9,7. Borç Verme,Öğrenim ve Harç Kredisi,313834.0
expense_detail,2015,10,7. Borç Verme,Öğrenim ve Harç Kredisi,236486.0
expense_detail,2015,11,7. Borç Verme,Öğrenim ve Harç Kredisi,239743.0
expense_detail,2015,12,7. Borç Verme,Öğrenim ve Harç Kredisi,246302.0
expense_detail,2015,1,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,2,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,3,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,4,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,5,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,6,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,7,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,8,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,9,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,10,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,11,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,12,8. Yedek Ödenekler,8. Yedek Ödenekler,0.0
expense_detail,2015,1,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,2,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,3,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,4,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,5,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,6,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,7,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,8,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,9,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,10,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,11,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,12,8. Yedek Ödenekler,Yedek Ödenek,0.0
expense_detail,2015,1,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,2,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,3,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,4,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,5,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,6,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,7,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,8,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,9,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,10,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,11,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,12,8. Yedek Ödenekler,Yatırımları Hızlandırma Ödeneği,0.0
expense_detail,2015,1,B. Faiz Giderleri,B. Faiz Giderleri,5015010.0
expense_detail,2015,2,B. Faiz Giderleri,B. Faiz Giderleri,6888577.0
expense_detail,2015,3,B. Faiz Giderleri,B. Faiz Giderleri,6187791.0
expense_detail,2015,4,B. Faiz Giderleri,B. Faiz Giderleri,6086690.0
expense_detail,2015,5,B. Faiz Giderleri,B. Faiz Giderleri,3846686.0
expense_detail,2015,6,B. Faiz Giderleri,B. Faiz Giderleri,1691022.0
expense_detail,2015,7,B. Faiz Giderleri,B. Faiz Giderleri,5052814.0
expense_detail,2015,8,B. Faiz Giderleri,B. Faiz Giderleri,3618384.0
expense_detail,2015,9,B. Faiz Giderleri,B. Faiz Giderleri,6378251.0
expense_detail,2015,10,B. Faiz Giderleri,B. Faiz Giderleri,2637329.0
expense_detail,2015,11,B. Faiz Giderleri,B. Faiz Giderleri,3869002.0
expense_detail,2015,12,B. Faiz Giderleri,B. Faiz Giderleri,1732683.0
expense_detail,2015,1,B. Faiz Giderleri,-Tahvil Faizi,3945361.0
expense_detail,2015,2,B. Faiz Giderleri,-Tahvil Faizi,5873802.0
